13303	286887
13303	291862
13388	74714
13388	435280
13388	172163
13388	363487
13502	76832
13502	76362
13502	614922
13502	159550
13502	619143
13502	566134
13502	117995
13569	74092
13569	78607
13569	535067
13569	255138
13569	609504
13569	274898
13569	461944
13569	481805
13569	83568
13569	222529
13569	572596
13726	77354
13726	81512
13726	78130
13726	79305
13726	162995
13726	322982
13726	298228
14421	75940
14421	80446
14421	2
14421	538565
14421	320935
14421	333388
14421	305848
14421	234624
14421	247406
14691	78100
14691	75767
14691	77275
14691	440536
14691	448477
14691	118094
14691	113619
15250	77884
15250	2
15250	219966
15267	2
15267	79565
15267	82459
15267	537096
15267	275931
15267	277907
15267	324732
15267	275312
15267	330259
15506	78992
15506	82807
15506	76817
15506	282143
15506	626199
15506	76308
15506	464972
15696	83399
15696	82042
15696	81930
15696	92444
15696	93820
15696	309838
15773	81389
15773	77763
15773	219966
15792	83258
15792	81756
15792	329868
15792	301135
15846	75359
15846	76029
15846	9
15846	620054
16039	76321
16039	76744
16039	80682
16039	2
16039	437099
16039	618043
16657	79478
16657	75085
16657	78565
16657	2
16657	121806
16657	219966
16657	112182
16657	116961
17110	80783
17110	2
17110	117786
17110	322757
17110	110064
17110	112909
17757	75300
17757	74748
17757	77533
17757	2
17757	606797
17757	282026
17757	294124
17867	78033
17867	83020
17867	79696
17867	2
17867	626199
17867	607299
17867	464972
17867	233454
17867	282501
17867	78692
18007	79275
18007	155953
18007	602963
18007	219966
18007	464972
18007	112896
18007	428027
18007	291737
18007	76308
18007	624503
20210	80952
20210	77097
20210	80274
20210	4
20210	95021
20210	104027
20210	101906
20274	77905
20274	123567
20274	282143
20274	287783
20274	306303
20274	442449
20274	447568
20280	75155
20280	76866
20280	306057
20280	248372
20351	80842
20351	77611
20493	81843
20493	77320
20493	257264
20493	375283
20493	598595
20493	74531
20517	77295
20517	601314
20517	591208
20517	81367
20517	439255
20517	441842
20517	592521
20517	592061
20517	582901
20517	533167
20517	436066
20575	76231
20575	75118
20575	5
20575	85428
20575	611298
20575	292541
20575	573687
20575	303282
20575	153168
20575	214951
20575	311243
20639	79238
20639	80546
20639	83038
20639	6
20639	591288
20639	111646
20782	371538
20782	607938
20821	78905
20821	79233
20821	6
20821	95842
20821	328683
20821	566522
20821	285063
20821	288805
20838	76319
20838	80732
20838	5
20838	564603
20838	114045
20896	79417
20896	5
20896	162615
20896	577663
20896	216444
20926	75101
20926	81379
20926	544532
20926	376926
20926	440870
20934	80817
20934	74731
20934	81906
20934	5
20934	14043
20969	74742
20969	78727
20969	82036
20969	516909
20969	324638
20969	259875
20969	627028
20969	253358
20969	163412
20969	311856
20969	155479
20969	433173
20969	563612
20969	432896
20969	335341
20969	180953
20969	554768
20969	619026
20996	75926
20996	82699
20996	620661
20996	318341
20996	381340
20996	443382
20996	144155
20996	215755
21006	78096
21006	4
21006	472401
21006	546838
21006	448778
21006	80205
21006	232589
21006	276999
21006	114116
21006	586775
21006	231705
21006	514217
21006	262381
21006	270740
21017	78467
21017	78654
21017	322660
21017	328104
21017	419791
21017	443698
21017	484407
21017	182504
21056	77637
21056	79914
21056	1
21056	271108
21056	298938
21056	320284
21056	238878
21056	122555
21056	294599
21056	168381
21056	311590
21056	150194
21056	251480
21157	82999
21157	540409
21168	82694
21168	82868
21168	75097
21168	5
21168	95553
21168	440619
21168	102860
21168	368918
21168	5211
21168	21345
21168	393300
21168	311032
21261	79045
21261	75338
21261	83245
21261	5
21261	366666
21261	95950
21261	91548
21261	372276
21299	79626
21299	74018
21299	4
21299	460488
21299	464443
21299	484451
21456	75067
21456	78678
21456	75027
21456	555564
21473	79388
21473	3
21473	518448
21473	443895
21538	82273
21538	78226
21538	74490
21538	1
21538	319128
21538	299864
21538	329211
21538	515274
21538	223269
21605	77477
21605	76696
21605	6
21605	220995
21605	175800
21605	475256
21605	171567
21605	468937
21605	586853
21605	334167
21605	246863
21605	303337
21605	537953
21617	74948
21617	315774
21617	320093
21617	299267
21617	623729
21617	396191
21617	609136
21617	614058
21632	78911
21632	602352
21632	75412
21632	206955
21632	237649
21632	317596
21632	322849
21632	247040
21632	231174
21632	297744
21632	322582
21632	330535
21632	82146
21632	91506
21632	239446
21632	600710
21632	240415
21632	144724
21632	326803
21654	81055
21654	82257
21654	6
21654	621874
21654	569563
21654	155479
21654	74507
21654	298163
21654	379047
21666	77813
21666	82541
21666	162995
21666	172163
21666	255262
21666	84152
21678	74516
21798	82946
21798	79996
21798	79317
21798	3
21798	568429
21798	615655
21798	441001
21816	79582
21821	80788
21821	5
21821	620759
21821	368548
21821	93981
21821	372873
21821	94584
21821	124068
21821	2121
21821	214951
21821	537573
21821	451075
21821	315860
21821	243740
21828	77736
21828	5
21828	282163
21828	445506
21828	446348
21828	448290
21828	295183
22030	78218
22030	77455
22030	80701
22030	436552
22125	80750
22125	76655
22125	433933
22125	279599
22125	302239
22125	307785
22181	81522
22181	74771
22181	75128
22181	324260
22181	83474
22271	80839
22271	80768
22271	10
22271	166757
22271	79362
22271	593952
22271	514250
22302	75941
22302	78694
22302	595025
22302	170479
22302	1768
22302	540389
22354	78445
22354	4
22354	311413
22354	623989
22354	442847
22354	582604
22354	344607
22356	76958
22356	76072
22356	80186
22356	80387
22356	1
22444	75826
22444	80528
22444	3
22444	171584
22444	621380
22541	75067
22541	81715
22541	4
22541	310871
22541	104694
22541	286886
22564	77894
22564	325596
22683	75502
22683	75136
22683	567642
22683	82544
22683	302584
22683	613238
22683	306404
22683	620156
22684	76330
22684	78039
22684	78772
22684	177700
22684	146194
22684	562378
22684	485239
22684	382269
22729	74007
22729	78073
22729	98077
22729	564881
22729	248112
22729	111253
22729	291926
22729	105377
22729	103552
22729	113435
22729	448532
22729	104871
22729	251538
22729	305433
22729	122080
22729	301421
22729	329336
22729	235218
22729	601751
22729	596823
22729	101781
22733	77576
22733	302530
22763	81363
22763	80640
22763	78125
22763	9
22763	569300
22763	621276
22763	478323
22763	600476
22763	349222
22808	75762
22808	83423
22808	78255
22808	78426
22808	82443
22808	316353
22808	479526
22808	92185
22808	104711
22808	618339
22808	324260
22978	81459
22978	81612
22978	77845
22978	82625
22978	3
23005	74576
23005	334894
23005	248372
23005	333592
23005	570648
23005	455254
23006	77390
23006	82906
23006	295407
23006	95169
23048	78820
23048	83074
23048	319367
23048	442149
23048	437057
23048	447187
23048	617167
23204	76499
23204	77521
23204	295334
23204	283789
23204	436087
23204	284520
23204	583002
23204	383748
23204	354128
23204	435070
23204	210787
23204	347511
23204	437649
23204	434730
23204	348495
23204	143267
23420	78162
23420	77520
23420	5
23420	305730
23516	80389
23516	5
23516	80492
23516	284229
23516	257696
23516	601906
23516	114049
23516	567098
23516	529239
23516	147509
23516	104840
23516	124056
23516	368918
23600	79499
23600	82204
23600	4
23600	538698
23600	522027
23600	479695
23600	85890
23600	443074
23600	300600
23600	440863
23600	183240
23600	438086
23600	580277
23600	521793
23600	332719
23609	77689
23609	82434
23762	75868
23762	74770
23762	3
23762	591482
23762	289018
23762	91274
23762	367310
23762	282512
23762	590534
23762	508533
23762	289890
23762	380936
23813	76392
23813	1
23826	83401
23826	571311
23826	114798
23826	367925
23946	78532
23946	290652
23946	609186
23946	104453
23946	473636
23946	599116
23946	91522
23946	604052
23946	243951
23946	625828
23946	89533
23953	83192
23953	478156
23953	298163
23953	329883
23953	147829
24032	75544
24032	4
24032	317291
24041	375377
24041	79588
24041	290402
24041	444474
24041	589929
24041	337458
24041	292647
24041	456542
24105	79105
24105	82149
24105	1
24105	486786
24184	78762
24184	77903
24184	574043
24184	580950
24184	580400
24184	577112
24184	560025
24184	577997
24184	578339
24184	576899
24184	245240
24205	77268
24205	79087
24205	79811
24205	445058
24205	319150
24205	314900
24205	599403
24272	76322
24272	74041
24272	446937
24272	147630
24329	75016
24329	233337
24329	444310
24329	447705
24367	75438
24367	75046
24367	78342
24367	174649
24367	590566
24367	609868
24367	168018
24367	589731
24367	313720
24367	445168
24367	321598
24367	450444
24367	319217
24396	1
24396	246218
24396	115533
24396	289820
24396	313527
24396	535469
24400	81688
24400	77733
24400	77138
24400	81394
24400	318987
24400	299063
24400	86408
24400	455254
24400	308990
24400	97824
24400	108274
24474	78610
24474	81038
24474	80905
24474	5
24474	382599
24474	571065
24474	356479
24474	298302
24474	359220
24474	364404
24474	350127
24474	105688
24474	352645
24474	259395
24531	74393
24531	439611
24565	83415
24565	4
24565	307205
24592	77901
24592	76265
24592	78208
24592	5
24592	412498
24592	357558
24592	407101
24689	82218
24689	77135
24689	612726
24689	609082
24689	558762
24689	291670
24694	80480
24694	82684
24694	77183
24694	180953
24694	259875
24694	275633
24694	565888
24694	273721
24694	565035
24741	76114
24741	82770
24741	77864
24741	80550
24741	79198
24741	78575
24741	81484
24741	4
24741	601342
24741	446760
24787	79575
24787	75778
24787	78406
24787	76834
24787	4
24787	594165
24833	76949
24833	5
24833	298163
24940	1
24940	315559
24940	614734
24940	293052
24940	568652
24940	230974
25020	80786
25020	75044
25020	76292
25020	77634
25020	102080
25020	472401
25020	586643
25020	143918
25020	310871
25020	570648
25020	101075
25020	81937
25020	468303
25020	295093
25084	78195
25084	81582
25084	10
25084	87847
25084	86264
25084	246711
25231	82056
25231	83119
25231	3
25231	284335
25231	293199
25231	219966
25231	78692
25289	82633
25289	82946
25289	1
25289	119624
25289	596696
25289	539397
25289	297220
25289	85735
25289	111040
25313	79678
25313	74678
25313	4
25354	79420
25354	78546
25354	457537
25354	189350
25393	81332
25393	77006
25393	439987
25449	82522
25449	77982
25449	3
25449	442731
25462	82818
25462	74542
25462	80801
25462	4
25462	321507
25462	538292
25613	81970
25613	82812
25613	78197
25613	90385
25613	173916
25613	457593
25613	284847
25716	82273
25716	74490
25716	551181
25716	613609
25716	255457
25766	81811
25766	75552
25766	440362
25766	625895
25796	77740
25796	78472
25796	81379
25796	618024
25796	246851
25796	94821
25796	393179
25796	244606
25796	315594
25796	114176
25796	316551
25850	76075
25850	78185
25850	82025
25850	78379
25850	423357
25850	407236
25850	420120
25850	581062
25915	82676
25915	75353
25915	76444
25915	82165
25915	6
25915	284706
25926	81697
25926	83030
25926	4
25926	102080
25926	101075
25926	105284
25926	528033
25926	292292
25926	310465
25926	250023
25926	438777
25926	287721
26002	77328
26002	77583
26002	4
26021	82350
26021	74186
26021	78866
26021	6
26021	593543
26073	76296
26073	81101
26073	81091
26073	74370
26073	4
26073	95814
26073	314558
26073	285942
26073	330649
26073	439553
26073	329583
26073	279519
26073	560769
26073	102960
26082	75579
26082	78878
26082	76408
26082	83437
26082	170055
26082	102940
26082	613609
26082	465938
26082	316467
26082	113675
26121	74824
26121	81973
26121	514005
26121	598593
26121	209031
26121	286201
26121	588804
26121	434451
26121	311523
26121	423200
26121	564551
26121	315373
26121	231057
26142	74260
26142	618983
26142	344556
26142	526191
26142	238986
26142	339054
26142	167996
26142	510803
26142	602132
26142	153092
26142	542416
26142	163471
26142	154620
26142	600164
26166	80273
26166	293001
26166	479235
26166	331251
26166	324260
26166	454963
26166	446665
26166	607230
26171	296465
26247	82428
26247	83213
26247	75644
26247	1
26247	229946
26247	445303
26247	438528
26289	82280
26289	80805
26289	3
26289	553235
26328	76370
26328	42042
26328	284348
26328	590946
26328	299788
26361	74567
26361	81972
26361	79217
26361	583126
26361	362865
26361	311185
26361	418254
26361	613003
26361	242855
26361	87727
26361	288545
26361	105379
26441	75675
26441	1
26441	298877
26441	558249
26441	297296
26441	619885
26441	356840
26441	439311
26441	434730
26441	438528
26441	230738
26441	342310
26445	162235
26445	91044
26445	556593
26514	81863
26514	438519
26514	446168
26609	77756
26609	5
26609	411782
26609	289619
26609	261626
26609	304565
26609	561918
26609	267577
26767	75015
26874	74221
26874	527594
26874	468389
26874	209078
26894	74791
26894	76880
26894	269920
26894	564968
26894	566096
26894	327827
26932	77288
26932	81068
26932	77988
26932	118203
26932	597175
26932	294914
26932	96417
26936	82222
26936	81318
26936	75861
26936	5
26936	308700
26936	344245
26936	436316
26936	183649
26936	338778
26936	303102
26936	279671
26936	591861
26936	285741
26936	96936
26936	336028
26936	535469
26936	346081
27023	82634
27023	79228
27023	76085
27023	451863
27023	311413
27023	586607
27154	82320
27154	82872
27154	80352
27154	4
27154	254465
27154	472401
27154	330411
27268	77762
27268	4
27268	279187
27268	327909
27268	612550
27442	75158
27442	3
27442	146723
27442	572823
27485	81487
27485	4
27485	95282
27493	446541
27493	448486
27493	305258
27493	298962
27493	448532
27588	82661
27588	9
27588	476029
27588	316131
27588	463024
27588	583088
27588	318944
27588	320716
27588	317886
27588	464362
27588	591000
27588	80756
27588	91103
27626	80891
27626	75264
27626	78756
27626	5
27626	313494
27626	311328
27650	76888
27650	75779
27650	321123
27650	524741
27650	173386
27650	608227
27809	81542
27809	76506
27809	373791
27809	362949
27809	362269
27809	74476
27809	365329
27809	360390
27809	282384
27809	602898
27809	350311
27809	381434
27809	355761
27809	286866
27809	382258
27809	349150
27809	94028
27848	81344
27848	449558
27848	306192
27962	75355
27962	74355
27962	1
27962	279782
27973	74091
27973	83125
27973	4
27973	619443
27973	319333
27989	80274
27989	295247
27989	235254
27989	383234
27989	448995
27989	312282
27989	443831
27989	369156
27989	586607
27989	575607
27989	307403
27989	243740
28040	74947
28040	81438
28040	76101
28040	77152
28040	5
28040	592683
28040	331766
28178	569511
28219	82901
28219	76642
28219	75276
28219	81444
28219	6
28219	448628
28240	82240
28240	80182
28400	78622
28400	6
28400	300061
28400	79148
28400	143358
28400	607648
28432	75559
28432	78950
28432	4
28432	381790
28432	92798
28432	624901
28432	585312
28432	159598
28515	76901
28515	74968
28515	80301
28515	75272
28515	9
28516	77973
28516	75285
28530	82663
28530	82880
28530	9
28530	313627
28530	85137
28530	319548
28530	239746
28530	558981
28538	79763
28538	82862
28538	239984
28538	587063
28538	289864
28538	558212
28538	523400
28538	240260
28538	247712
28538	566830
28538	539954
28568	76389
28568	74851
28568	327251
28640	83159
28640	81359
28640	3
28640	439969
28642	76922
28642	80998
28642	9
28642	587813
28642	523221
28706	77580
28706	75170
28706	78364
28706	285956
28706	271498
28706	246583
28706	157539
28706	289820
28706	440444
28706	251835
28745	78108
28745	82400
28745	6
28745	448518
28745	368076
28745	370528
28745	282384
28745	284695
28745	153797
28853	79537
28853	3
28853	348741
28853	362269
28853	567796
28853	423656
28853	372382
28853	602898
28853	298560
28853	288406
28853	282167
28853	566212
28853	558309
28853	440681
28853	382258
28853	379889
28905	75243
28905	5
28990	76088
28990	76354
28990	75626
28990	76765
28990	4
28990	601824
28990	354931
28990	324647
28990	286105
28990	309505
28990	214951
28990	359504
28991	78308
28991	442731
29041	77524
29041	4
29041	335295
29041	311238
29042	75796
29042	624493
29042	234586
29042	445851
29042	438811
29042	88138
29042	372439
29042	144427
29042	80514
29042	571397
29042	367239
29042	232062
29042	277495
29042	230063
29042	227869
29055	75525
29055	77532
29055	81277
29055	79424
29059	80978
29059	78683
29059	6
29059	440433
29112	79513
29112	76188
29112	556701
29112	595509
29112	476458
29112	522133
29112	482318
29112	181898
29112	246044
29112	533779
29112	462621
29194	76436
29194	77290
29194	75757
29194	83289
29194	9
29194	332724
29194	313497
29194	332377
29250	75899
29250	78679
29250	79301
29250	153949
29262	77984
29262	4
29262	580964
29262	542192
29262	328671
29332	79263
29332	74892
29332	5
29332	512183
29332	597768
29332	331585
29332	364966
29332	373520
29332	323938
29332	90885
29332	470788
29332	529084
29332	515153
29332	541034
29332	351035
29332	246263
29332	319433
29332	352491
29332	103298
29332	369047
29332	321021
29332	436751
29332	368833
29342	74750
29342	159342
29342	439351
29342	256351
29342	149760
29342	327827
29342	370122
29345	378539
29345	602898
29345	382258
29345	94028
29345	294567
29422	79657
29422	4
29422	81171
29438	74411
29438	81831
29462	80258
29462	82468
29462	77394
29462	312194
29462	625106
29613	75787
29613	82674
29613	363804
29613	359133
29613	249971
29613	621816
29613	288446
29613	283179
29613	280241
29710	82915
29710	81704
29710	184307
29710	422591
29710	423029
29710	417710
29710	422528
29710	432757
29710	418563
29710	163354
29710	78555
29710	428336
29710	428448
29710	363684
29710	416276
29710	259100
29710	415676
29710	513012
29710	423424
29710	426975
29710	355870
29710	275556
29710	269369
29710	255806
29750	79961
29750	86294
29750	591219
29750	448299
29750	583189
29750	601147
29794	76079
29794	573517
29794	359358
29851	79974
29851	81397
29851	5
29851	255198
29851	309168
29851	289432
29922	82034
29922	79311
29922	83420
29922	9
29922	594847
29922	290253
29922	243558
29922	607256
29922	75048
29922	100734
29922	559428
29922	333051
30105	75585
30105	79173
30105	75654
30105	4
30105	299504
30105	534176
30192	82729
30192	116974
30192	365347
30192	314817
30192	174133
30192	522404
30192	155711
30192	246738
30337	3
30337	292453
30337	369994
30337	288784
30337	119177
30337	380719
30337	595289
30337	329716
30337	161348
30337	164088
30337	332090
30337	371211
30369	76051
30369	1
30369	241889
30369	442731
30491	77797
30491	5
30491	510766
30491	615015
30586	5
30586	334627
30586	228008
30586	565216
30586	592683
30667	76490
30667	4
30667	299687
30667	559459
30667	441524
30667	374737
30667	531678
30667	107285
30667	446517
30764	77970
30764	79949
30764	74916
30764	6
30764	591291
30792	74655
30792	77091
30792	1
30792	282258
30804	81548
30804	75790
30804	82150
30804	82072
30804	326010
30804	616075
30847	83005
30847	79822
30847	74345
30847	568429
30877	76380
30877	439611
30929	78957
30929	78641
30929	74017
30929	4
30929	281203
30929	169968
30929	441416
30929	328624
30929	590847
30929	511606
30929	217794
30929	565344
30929	571110
30929	510071
30929	518088
30929	221632
30929	251783
30929	310526
30929	329620
30929	458623
30929	78483
30929	164420
30929	512990
30929	516561
30929	472401
30929	552166
30929	598446
30929	169679
30929	600976
30929	224283
30929	439402
30929	591778
30944	79039
30944	74269
30944	74682
30944	76206
30944	6
30944	446377
30944	247940
30953	77694
30953	83039
30953	5
30953	104698
30953	288079
30953	296678
30953	297372
30953	290657
30953	372641
30953	296107
30953	97025
30953	329493
30953	101005
30953	311426
30953	303817
30953	100418
30953	313192
30953	102067
30953	434801
30953	113641
30953	97259
30953	433550
31014	76316
31014	1
31014	623554
31014	118960
31040	75706
31040	78357
31040	280199
31040	435070
31040	436087
31040	244214
31040	371064
31040	361542
31040	366660
31040	250493
31040	377671
31040	284695
31040	309390
31040	348421
31040	376160
31045	80588
31045	81245
31045	75131
31045	77277
31045	5
31045	380153
31045	165596
31045	245319
31107	76272
31107	295247
31107	310396
31107	572847
31107	601824
31111	79268
31111	83430
31111	90012
31111	247912
31111	79708
31132	76602
31132	76178
31132	471361
31132	571720
31132	558567
31178	77373
31178	1
31178	82354
31178	236253
31178	435712
31178	441394
31178	481320
31312	104515
31312	306162
31312	270898
31312	246428
31312	240509
31312	249401
31312	242174
31312	242947
31312	77483
31312	308302
31333	77802
31333	80962
31333	76125
31333	80988
31333	77378
31333	4
31333	232309
31448	76025
31448	74285
31448	440046
31448	601732
31448	439869
31448	589481
31448	319217
31448	521496
31448	115388
31448	542654
31452	75127
31452	77202
31452	6
31452	513914
31452	622597
31452	434729
31452	555207
31452	550740
31452	79503
31452	434824
31452	324132
31452	448929
31452	440323
31452	436114
31452	293862
31452	315555
31452	91659
31452	279470
31452	78752
31452	85411
31452	210726
31452	92464
31452	74775
31452	599801
31452	88102
31452	82784
31452	77121
31452	438337
31452	250099
31452	563397
31452	308377
31452	89951
31452	294307
31452	442551
31452	437815
31452	514924
31452	293703
31452	293363
31452	297739
31452	300468
31452	436067
31452	436298
31452	435309
31495	91521
31500	78161
31500	593335
31500	281631
31500	525056
31500	75549
31500	525816
31500	291756
31500	316590
31500	592621
31500	75380
31500	96386
31500	608980
31500	208212
31545	78010
31545	75088
31545	79308
31545	366317
31545	252685
31675	77210
31675	6
31675	215433
31675	479134
31675	440978
31675	294824
31715	75092
31715	4
31726	79668
31726	79346
31726	80109
31726	479235
31785	80778
31785	4
31785	91438
31785	300980
31785	314963
31786	77611
31788	74211
31788	555386
31788	572872
31788	561163
31809	78970
31809	74980
31809	80833
31809	4
31809	586775
31809	96013
31809	114116
31809	319954
31809	583661
31809	355616
31913	76196
31913	79525
31913	5
31913	444729
31913	138071
31913	184552
31913	332478
31913	540105
31913	598570
31913	292927
31913	593456
31913	582939
31913	444447
31913	209838
31913	439749
31913	605818
31913	75582
32007	74087
32007	1
32024	76825
32024	74911
32024	81011
32024	1
32024	322690
32024	252089
32024	621684
32024	236253
32024	232507
32024	613615
32024	327827
32039	82550
32039	81879
32039	282163
32039	83499
32039	446581
32055	78177
32055	92533
32156	74611
32156	74281
32156	79396
32156	79398
32156	421858
32156	417074
32156	418872
32156	426705
32156	418263
32156	420494
32156	624394
32156	596823
32168	76720
32168	75526
32168	77834
32178	74150
32178	5
32178	183208
32178	599998
32178	174368
32178	157878
32179	77036
32179	80795
32179	148379
32179	317340
32179	75327
32179	462848
32179	221634
32179	608364
32179	81585
32179	313572
32179	254169
32179	87725
32179	581522
32179	254837
32235	78906
32235	81469
32235	77992
32235	79764
32235	3
32235	267229
32235	246791
32235	98726
32346	83031
32346	328437
32346	207703
32346	362949
32346	361751
32346	362541
32346	312424
32346	623275
32346	124086
32346	441400
32356	76594
32356	281887
32356	167404
32356	365136
32356	383469
32356	362949
32356	372632
32356	282384
32356	366209
32356	202511
32356	592683
32356	242760
32356	252685
32356	301824
32377	81090
32377	74373
32377	99246
32377	290520
32377	369608
32377	357124
32377	538395
32396	77133
32396	77747
32396	81196
32396	83121
32396	4
32396	222885
32396	115256
32396	122568
32396	101691
32396	114593
32396	120590
32396	300947
32396	580470
32396	577883
32423	80539
32423	76556
32423	74761
32423	6
32423	446912
32423	287502
32423	440888
32423	173711
32423	91730
32438	83126
32438	81222
32438	5
32438	609678
32438	275266
32438	383821
32438	581120
32511	74721
32511	448958
32511	383360
32511	292889
32511	145452
32511	235709
32511	108884
32511	443588
32511	299785
32511	447427
32511	555628
32553	82788
32553	76153
32553	328709
32553	416162
32553	525107
32553	447012
32553	100883
32553	203595
32553	310373
32553	99192
32553	379810
32553	113730
32553	533516
32553	524520
32553	515562
32599	80995
32599	321297
32599	267933
32599	375898
32599	322947
32599	309216
32599	303547
32599	211164
32599	51412
32599	120660
32613	77480
32613	231949
32654	80434
32654	4
32654	233738
32654	269280
32654	435407
32654	318939
32654	439415
32654	109610
32654	101361
32654	307387
32654	103175
32654	106082
32654	560506
32654	578339
32654	88468
32654	573771
32669	76991
32669	82573
32669	438519
32669	303061
32669	101442
32669	309017
32669	97303
32669	305356
32669	105889
32674	76219
32674	81280
32674	79715
32674	601824
32674	250843
32674	87412
32674	298444
32674	595115
32674	542325
32674	285765
32674	314950
32674	620676
32674	518743
32674	291932
32674	275448
32853	81168
32853	79493
32853	4
32853	449944
32853	88209
32853	574738
32872	80237
32872	77803
32872	5
32872	449387
32894	75836
32894	78196
32894	79287
32894	74807
32948	77911
32948	75232
32948	78693
32948	6
32948	277549
32948	262960
32948	256733
32948	268549
32948	147258
32948	150141
32959	80372
32959	589295
32959	434645
32959	435889
32959	443119
32972	80444
32972	74352
32972	171105
32981	82741
32981	3
32981	79443
33161	76324
33161	558562
33161	565216
33161	277097
33210	78969
33210	82572
33210	537151
33210	251845
33210	530377
33210	309230
33210	309755
33210	381279
33210	608385
33210	167632
33270	74423
33270	80617
33270	9
33270	175682
33270	284509
33294	80758
33294	82471
33294	443316
33298	78584
33298	245999
33298	85735
33298	257469
33298	333388
33298	330710
33298	300307
33298	569511
33369	76764
33369	78687
33369	442989
33517	80597
33517	74618
33517	76647
33517	4
33517	294824
33517	86968
33517	305687
33517	565585
33517	615953
33517	110289
33517	305808
33517	518462
33582	77605
33582	75598
33582	433235
33582	444434
33582	330626
33627	80798
33627	82394
